JP613,FALSE,FALSE,TRUE,37064,,Asian Art,1918,Print,東都名所　高輪之図|Takanawa no Zu,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1841,1831,1851,Woodblock print; ink and color on paper,10 5/32 x 14 11/16 in. (25.8 x 37.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37064,,,"Metropolitan Museum of Art, New York, NY",Rivers|Boats|Human Figures,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q5937779,images/DP123590.jpg
JP614,FALSE,FALSE,TRUE,37065,,Asian Art,1918,Print,東都名所　新吉原日本堤衣紋坂曙|Shin Yoshiwara Nihon Tsutsumi Emonzaka Akatsuki,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,10 1/5 x 14 7/16 in. (25.9 x 36.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37065,,,"Metropolitan Museum of Art, New York, NY",Street Scene|Human Figures,http://vocab.getty.edu/page/aat/300386103|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q7766995|https://www.wikidata.org/wiki/Q5937779,images/DP123591.jpg
JP616,FALSE,FALSE,TRUE,37067,,Asian Art,1918,Print,東都名所　新吉原|Shin Yoshiwara,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1840,1830,1850,Woodblock print; ink and color on paper,10 5/16 x 14 7/8 in. (26.2 x 37.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37067,,,"Metropolitan Museum of Art, New York, NY",Houses|Landscapes|Trees,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884,images/DP123219.jpg
JP617,FALSE,FALSE,TRUE,37068,,Asian Art,1918,Print,東都名所　佃島初郭公|Tsukudajima Hatsu Hototogisu,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,probably 1830,1828,1832,Woodblock print; ink and color on paper,8 23/32 x 14 1/16 in. (22.2 x 35.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37068,,,"Metropolitan Museum of Art, New York, NY",Buildings|Boats,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q35872,images/DP123220.jpg
JP618,FALSE,FALSE,TRUE,37069,,Asian Art,1918,Print,"東都名所　外桜田弁慶桜の井|Soto Sakurada, Benkei Bori, Sakura-no-i",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1842,1832,1852,Woodblock print; ink and color on paper,10 1/8 x 14 3/4 in. (25.7 x 37.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37069,,,"Metropolitan Museum of Art, New York, NY",Winter|Snow|Human Figures,http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q1311|https://www.wikidata.org/wiki/Q7561|https://www.wikidata.org/wiki/Q5937779,images/DP123223.jpg
JP620,FALSE,FALSE,TRUE,37071,,Asian Art,1918,Print,日本湊尽　相州浦賀|Uraga Harbor,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1837,1827,1847,Woodblock print; ink and color on paper,8 5/8 x 13 5/8 in. (21.9 x 34.6 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37071,,,"Metropolitan Museum of Art, New York, NY",Mountains|Boats|Harbors,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/aat/300008678,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q283202,images/DP121545.jpg
JP621,FALSE,FALSE,TRUE,37072,,Asian Art,1918,Print,"日本湊尽　東都品川|Toto, Shinagawa",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1838,1828,1848,Woodblock print; ink and color on paper,9 3/4 x 14 15/32 in. (24.8 x 36.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37072,,,"Metropolitan Museum of Art, New York, NY",Balconies|Men|Women|Boats,http://vocab.getty.edu/page/aat/300002588|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q170552|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q35872,images/DP121546.jpg
JP622,FALSE,FALSE,TRUE,37073,,Asian Art,1918,Print,"江戸名所　上野不忍の池|Ueno, Shinobazu no Ike",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1833,1837,Woodblock print; ink and color on paper,8 5/8 x 13 1/2 in. (21.9 x 34.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37073,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Trees,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q10884,images/DP120467.jpg
JP623,FALSE,FALSE,TRUE,37074,,Asian Art,1918,Print,"諸国六玉河　陸奥　野田の玉川|Mutsu, Noda no Tamagawa",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print; ink and color on paper,9 3/4 x 14 3/5 in. (24.8 x 37.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37074,,,"Metropolitan Museum of Art, New York, NY",Rivers|Men|Women|Mountains,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300008795,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q8502,images/DP121547.jpg
JP624,FALSE,FALSE,TRUE,37075,,Asian Art,1918,Print,諸国六玉河　武蔵　調布の玉川|Musashi: Chōfu no Tamagawa,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1833,1823,1843,Woodblock print; ink and color on paper,9 3/4 x 14 3/4 in. (24.8 x 37.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37075,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Landscapes|Working,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300412186,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q6958747,images/DP121548.jpg
JP625,FALSE,FALSE,TRUE,37076,,Asian Art,1918,Print,"山海見立相撲　摂津安治川口|The Harbor of Ajikawa, Settsu Province",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,1858,1858,1858,Woodblock print; ink and color on paper,9 11/16 x 14 1/4 in. (24.6 x 36.2 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37076,,,"Metropolitan Museum of Art, New York, NY",Landscapes|Boats,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q35872,images/DP122135.jpg
JP626,FALSE,FALSE,TRUE,37077,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,6th month ox year 1853,1853,1853,Woodblock print; ink and color on paper,9 7/16 x 14 11/16 in. (24.0 x 37.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37077,,,"Metropolitan Museum of Art, New York, NY",Rivers|Bridges|Boats,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300386855|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q12280|https://www.wikidata.org/wiki/Q35872,images/DP123241.jpg
JP627,FALSE,FALSE,TRUE,37078,,Asian Art,1918,Print,東都名所　神田明神境内雪晴之図|Kanda Myojin Kyodai Yuki Hare no Zu,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1840,1830,1852,Woodblock print; ink and color on paper,9 15/32 x 14 3/5 in. (24.1 x 37.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37078,,,"Metropolitan Museum of Art, New York, NY",Houses|Landscapes|Trees|Winter,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300133101,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q1311,images/DP123242.jpg
JP628,FALSE,FALSE,TRUE,37079,,Asian Art,1918,Print,東都名所　永代橋佃沖漁舟|Eitai Bashi Tsukudajima Ryosen,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,9 7/16 x 14 1/16 in. (24.0 x 35.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37079,,,"Metropolitan Museum of Art, New York, NY",Bridges|Rivers|Working|Ships,http://vocab.getty.edu/page/aat/300386855|http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300412186|http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q12280|https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q6958747|https://www.wikidata.org/wiki/Q11446,images/DP123243.jpg
JP629,FALSE,FALSE,TRUE,37080,,Asian Art,1918,Print,東都名所  上野東叡山ノ圖|Ueno Toezan no Zu,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,9 7/16 x 13 27/32 in. (24.0 x 35.2 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37080,,,"Metropolitan Museum of Art, New York, NY",Houses|Trees|Human Figures,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q5937779,images/DP123592.jpg
JP630,FALSE,FALSE,TRUE,37081,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1842,1832,1852,Woodblock print; ink and color on paper,9 11/16 x 14 1/4 in. (24.6 x 36.2 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37081,,,"Metropolitan Museum of Art, New York, NY",Gates|Rivers|Trees|Boats,http://vocab.getty.edu/page/aat/300002916|http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q53060|https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q35872,images/DP123244.jpg
JP631,FALSE,FALSE,TRUE,37082,,Asian Art,1918,Print,東都名所　飛鳥山花盛|Asukayama Hana Zakari,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1844,1834,1854,Woodblock print; ink and color on paper,9 4/5 x 14 7/8 in. (24.9 x 37.8 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37082,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Landscapes|Trees,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884,images/DP123245.jpg
JP632,FALSE,FALSE,TRUE,37083,,Asian Art,1918,Print,江戸名所　外桜田弁慶堀|Soto Sakurada Benkei Bori,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1843,1833,1853,Woodblock print; ink and color on paper,9 7/8 x 14 3/5 in. (25.1 x 37.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37083,,,"Metropolitan Museum of Art, New York, NY",Moats,http://vocab.getty.edu/page/aat/300003716,https://www.wikidata.org/wiki/Q88480,images/DP123593.jpg
JP633,FALSE,FALSE,TRUE,37084,,Asian Art,1918,Print,江戸名所　高輪月の景|Takanawa Tsuki no Kei,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,7th month tiger year 1854,1854,1854,Woodblock print; ink and color on paper,9 3/5 x 14 3/8 in. (24.4 x 36.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37084,,,"Metropolitan Museum of Art, New York, NY",Moon|Night|Boats,http://vocab.getty.edu/page/aat/300386951|http://vocab.getty.edu/page/aat/300133095|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q405|https://www.wikidata.org/wiki/Q575|https://www.wikidata.org/wiki/Q35872,images/DP123594.jpg
JP634,FALSE,FALSE,TRUE,37085,,Asian Art,1918,Print,,Japan,Edo period (1615–1868),,,,1280,Artist, ,Utagawa Hiroshige II,"Japanese, 1826–1869", ,Utagawa Hiroshige II,Japanese,1826,1869,,http://vocab.getty.edu/page/ulan/500333018,https://www.wikidata.org/wiki/Q653454,,1829,1869,Woodblock print; ink and color on paper,8 7/16 x 13 1/2 in. (21.4 x 34.3 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37085,,,"Metropolitan Museum of Art, New York, NY",Rivers|Boats,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300178749,https://www.wikidata.org/wiki/Q4022|https://www.wikidata.org/wiki/Q35872,images/DP123557.jpg
JP635,FALSE,FALSE,TRUE,37086,,Asian Art,1918,Print,近江八景之内　石山秋月|The Autumn Moon at Ishiyama on Lake Biwa.,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,ca. 1835,1825,1845,Woodblock print; ink and color on paper,10 x 14 9/16 in. (25.4 x 37.0 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37086,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163,images/DP122122.jpg
JP636,FALSE,FALSE,TRUE,37087,,Asian Art,1918,Print,五十三次名所図会　藤川　山中の里別名宮路山|Fujikawa; Sanchu Yamanaka no Sato Miyajiyama,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,7th month Hare year 1855,1855,1855,Woodblock print; ink and color on paper,14 x 8 27/32 in. (35.6 x 22.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37087,,,"Metropolitan Museum of Art, New York, NY",Snow|Landscapes,http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q7561|https://www.wikidata.org/wiki/Q191163,images/DP122764.jpg
JP637,FALSE,FALSE,TRUE,37088,,Asian Art,1918,Print,"五十三次名所図会　鳴海　名產有松しぼり店|Narumi, Meisan Arimatsu Shibori Mise",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,7th month Hare year 1855,1855,1855,Woodblock print; ink and color on paper,Aiban; 13 23/32 x 9 1/4 in. (34.9 x 23.5 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37088,,,"Metropolitan Museum of Art, New York, NY",Houses|Streets|Trees|Human Figures,http://vocab.getty.edu/page/aat/300005433|http://vocab.getty.edu/page/aat/300008247|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q3947|https://www.wikidata.org/wiki/Q79007|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q5937779,images/DP122765.jpg
JP638,FALSE,FALSE,TRUE,37089,,Asian Art,1918,Print,"富士三十六景　甲斐大月の原|Kai, Otsuki no Hara",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,4th month horse year 1858,1858,1858,Woodblock print; ink and color on paper,14 x 9 15/32 in. (35.6 x 24.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37089,,,"Metropolitan Museum of Art, New York, NY",Flowers|Mountains|Landscapes,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163,images/DP120494.jpg
JP639,FALSE,FALSE,TRUE,37090,,Asian Art,1918,Print,"富士三十六景　武蔵越かや在|Musashi, Koshigaya Zai",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,4th month horse year 1858,1858,1858,Woodblock print; ink and color on paper,14 1/16 x 9 1/3 in. (35.7 x 23.7 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37090,,,"Metropolitan Museum of Art, New York, NY",Mountains|Landscapes|Trees|Boats|Human Figures,http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q5937779,images/DP120495.jpg
JP640,FALSE,FALSE,TRUE,37091,,Asian Art,1918,Print,東都三十六景　佃しま漁舟|Tsukudajima Gyoshoi,Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,1868,1868,1868,Woodblock print; ink and color on paper,14 15/32 x 9 7/8 in. (36.8 x 25.1 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37091,,,"Metropolitan Museum of Art, New York, NY",Fire|Boats|Ships,http://vocab.getty.edu/page/aat/300417275|http://vocab.getty.edu/page/aat/300178749|http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q3196|https://www.wikidata.org/wiki/Q35872|https://www.wikidata.org/wiki/Q11446,images/DP123608.jpg
JP641,FALSE,FALSE,TRUE,37092,,Asian Art,1918,Print,"東都三十六景　隅田川三囲り堤|Sumidagawa, Mimeguri",Japan,Edo period (1615–1868),,,,16476,Artist, ,Utagawa Hiroshige,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)", ,"Utagawa, Hiroshige",Japanese,1797,1858,,http://vocab.getty.edu/page/ulan/500019641,https://www.wikidata.org/wiki/Q200798,3rd month dragon year 1868,1868,1868,Woodblock print; ink and color on paper,14 15/32 x 9 4/5 in. (36.8 x 24.9 cm),"Purchase, Joseph Pulitzer Bequest, 1918",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/37092,,,"Metropolitan Museum of Art, New York, NY",Men|Women|Moon|Trees|Night,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300386951|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300133095,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q405|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q575,images/DP123609.jpg
